CustomerID,description,preference_score,preference_strength,frequency,monetary,recency_days
15445,SET 3 PAPER VINTAGE CHICK PAPER EGG,0.828178,Strong Preference,1,17.700000,174
15447,REGENCY CAKESTAND 3 TIER,0.890000,Strong Preference,1,25.500000,240
15447,PARTY BUNTING,0.878629,Strong Preference,1,23.250000,240
15447,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,0.858961,Strong Preference,1,19.800000,240
15447,WHITE HEART CONFETTI IN TUBE,0.858961,Strong Preference,1,19.800000,240
15447,NATURAL SLATE HEART CHALKBOARD ,0.845321,Strong Preference,1,17.700000,240
15448,HANGING CHICK CREAM DECORATION,0.890000,Strong Preference,1,34.800000,222
15448,BLACK HEART CARD HOLDER,0.879009,Strong Preference,1,31.600000,222
15448,WOODEN CROQUET GARDEN SET,0.872722,Strong Preference,1,29.900000,222
15448,PICNIC BASKET WICKER SMALL,0.846907,Strong Preference,1,23.800000,222
15448,BOX OF VINTAGE ALPHABET BLOCKS,0.826823,Strong Preference,1,19.900000,222
15449,STRAWBERRY   PICNIC BAG,0.935029,Strong Preference,2,44.250000,94
15449,COLOUR GLASS T-LIGHT HOLDER HANGING,0.928381,Strong Preference,2,41.600000,94
15449,STRAWBERRY LUNCH BOX WITH CUTLERY,0.895472,Strong Preference,2,30.600000,94
15449,CITRONELLA CANDLE GARDEN POT,0.893360,Strong Preference,2,30.000000,94
15449,HANGING HEART JAR T-LIGHT HOLDER,0.893360,Strong Preference,2,30.000000,94
15452,WHITE HANGING HEART T-LIGHT HOLDER,0.890000,Strong Preference,1,20.650000,174
15452,WOODEN FRAME ANTIQUE WHITE ,0.869993,Strong Preference,1,17.700000,174
15452,WOODEN PICTURE FRAME WHITE FINISH,0.851232,Strong Preference,1,15.300000,174
15452,MA CAMPAGNE CUTLERY BOX,0.848267,Strong Preference,1,14.950000,174
15452,WICKER STAR ,0.846109,Strong Preference,1,14.700000,174
15453,GROW A FLYTRAP OR SUNFLOWER IN TIN,0.870438,Strong Preference,3,90.000000,2
15453,LARGE ANTIQUE WHITE PHOTO FRAME,0.795061,Moderate Preference,3,39.500000,2
15453,GARDENERS KNEELING PAD KEEP CALM ,0.756776,Moderate Preference,4,6.600000,2
15453,ZINC HERB GARDEN CONTAINER,0.733647,Moderate Preference,3,31.250000,41
15453,SINGLE WIRE HOOK IVORY HEART,0.713961,Moderate Preference,3,15.950000,2
15454,PARTY CONES CARNIVAL ASSORTED,0.890000,Strong Preference,1,22.500000,272
15454,RED RETROSPOT CAKE STAND,0.886559,Strong Preference,1,21.900000,272
15454,PARTY CONES CANDY ASSORTED,0.838859,Strong Preference,1,15.000000,272
15454,"NURSERY A,B,C PAINTED LETTERS",0.825763,Strong Preference,1,13.500000,272
15454,BIRD HOUSE HOT WATER BOTTLE,0.791408,Moderate Preference,1,10.200000,272
15456,ASSORTED INCENSE PACK,0.918253,Strong Preference,2,45.360000,193
15456,ASSORTED TUTTI FRUTTI BRACELET,0.832336,Strong Preference,2,20.150000,193
15456,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,0.803820,Strong Preference,2,15.300000,193
15456,NO SINGING METAL SIGN,0.799714,Moderate Preference,2,14.700000,193
15456,PLEASE ONE PERSON METAL SIGN,0.799714,Moderate Preference,2,14.700000,193
15457,SWEETHEART CAKESTAND 3 TIER,0.890000,Strong Preference,1,19.900000,172
15457,PARTY BUNTING,0.800054,Strong Preference,1,9.900000,172
15457,ROSE SCENT CANDLE JEWELLED DRAWER,0.781059,Moderate Preference,1,8.500000,172
15457,SET/3 OCEAN SCENT CANDLE JEWEL BOX,0.781059,Moderate Preference,1,8.500000,172
15457,ASSORTED COLOUR BIRD ORNAMENT,0.780330,Moderate Preference,1,8.450000,172
15460,BLACK CHAMPAGNE GLASS,0.890000,Strong Preference,1,13.200000,263
15460,REGENCY CAKESTAND 3 TIER,0.884902,Strong Preference,1,12.750000,263
15460,SNOWFLAKE PORTABLE TABLE LIGHT ,0.873569,Strong Preference,1,11.800000,263
15460,RETRO COFFEE MUGS ASSORTED,0.866617,Strong Preference,1,11.250000,263
15460,LARGE CAKE STAND  HANGING STRAWBERY,0.848858,Strong Preference,1,9.950000,263
15462,RED TOADSTOOL LED NIGHT LIGHT,0.972178,Strong Preference,2,39.600000,4
15462,RED STRIPE CERAMIC DRAWER KNOB,0.942583,Strong Preference,2,30.000000,4
15462,WHITE SPOT RED CERAMIC DRAWER KNOB,0.700361,Moderate Preference,1,45.000000,53
15462,BLUE SPOT CERAMIC DRAWER KNOB,0.655000,Moderate Preference,1,45.000000,97
15462,BLUE STRIPE CERAMIC DRAWER KNOB,0.635028,Moderate Preference,1,15.000000,4
15464,VINTAGE WOODEN BAR STOOL,0.890000,Strong Preference,1,59.900000,247
15464,FUSCHIA RETRO BAR STOOL,0.849435,Strong Preference,1,39.950000,247
15464,3 TIER SWEETHEART GARDEN SHELF,0.838930,Strong Preference,1,35.950000,247
15464,NATURAL SLATE HEART CHALKBOARD ,0.837397,Strong Preference,1,35.400000,247
15464,BIRDHOUSE GARDEN MARKER ,0.803006,Strong Preference,1,25.000000,247
15465,REGENCY CAKESTAND 3 TIER,0.972796,Strong Preference,14,3874.350000,48
15465,RECIPE BOX PANTRY YELLOW DESIGN,0.509212,Moderate Preference,6,82.600000,48
15465,GARLAND WOODEN HAPPY EASTER,0.422702,Weak Preference,4,118.750000,153
15465,SET/3 RED GINGHAM ROSE STORAGE BOX,0.401565,Weak Preference,2,162.720000,69
15465,DOORMAT KEEP CALM AND COME IN,0.399662,Weak Preference,2,135.000000,48
15467,VICTORIAN GLASS HANGING T-LIGHT,0.901290,Strong Preference,2,37.500000,55
15467,WATERING CAN GARDEN MARKER,0.808925,Strong Preference,2,16.250000,55
15467,SET 3 WICKER STORAGE BASKETS ,0.620906,Moderate Preference,1,24.950000,55
15467,CUPCAKE LACE PAPER SET 6,0.602530,Moderate Preference,1,23.400000,62
15467,ZINC HEARTS PLANT POT HOLDER,0.601202,Moderate Preference,1,23.120000,62
15469,WHITE HANGING HEART T-LIGHT HOLDER,0.890000,Strong Preference,1,35.400000,29
15469,LARGE IVORY HEART WALL ORGANISER,0.882030,Strong Preference,1,33.000000,29
15469,JUMBO BAG VINTAGE CHRISTMAS ,0.830099,Strong Preference,1,20.800000,29
15469,FAMILY PHOTO FRAME CORNICE,0.825173,Strong Preference,1,19.900000,29
15469,TRIPLE PHOTO FRAME CORNICE ,0.825173,Strong Preference,1,19.900000,29
15472,HEART SHAPED HOLLY WREATH,0.890000,Strong Preference,1,16.600000,23
15472,ASSORTED COLOUR BIRD ORNAMENT,0.861827,Strong Preference,1,13.520000,23
15472,PAINTED METAL PEARS ASSORTED,0.861827,Strong Preference,1,13.520000,23
15472,JUMBO BAG VINTAGE DOILY ,0.850943,Strong Preference,1,12.480000,23
15472,SWEETHEART CAKESTAND 3 TIER,0.820501,Strong Preference,1,9.950000,23
15480,REGENCY CAKESTAND 3 TIER,0.890000,Strong Preference,1,89.250000,26
15480,REGENCY TEAPOT ROSES ,0.879451,Strong Preference,1,79.600000,26
15480,CHILDS BREAKFAST SET DOLLY GIRL ,0.815945,Strong Preference,1,39.800000,26
15480,SET OF 3 REGENCY CAKE TINS,0.815487,Strong Preference,1,39.600000,26
15480,CHILDS BREAKFAST SET CIRCUS PARADE,0.801642,Strong Preference,1,34.000000,26
15482,REGENCY CAKESTAND 3 TIER,0.930299,Strong Preference,2,525.600000,160
15482,WHITE HANGING HEART T-LIGHT HOLDER,0.930161,Strong Preference,2,326.400000,75
15482,WOODEN PICTURE FRAME WHITE FINISH,0.905851,Strong Preference,2,226.800000,75
15482,POLYESTER FILLER PAD 45x45cm,0.787987,Moderate Preference,2,62.000000,160
15482,RED RETROSPOT CAKE STAND,0.642575,Moderate Preference,1,238.800000,160
15483,PAPER POCKET TRAVELING FAN ,0.876513,Strong Preference,2,10.080000,71
15483,MINI WOODEN HAPPY BIRTHDAY GARLAND,0.825150,Strong Preference,2,6.760000,71
15483,36 FOIL STAR CAKE CASES ,0.816337,Strong Preference,2,6.300000,71
15483,GUMBALL COAT RACK,0.790439,Moderate Preference,2,5.100000,71
15483,36 FOIL HEART CAKE CASES,0.767418,Moderate Preference,2,4.200000,71
15485,BLUE DINER WALL CLOCK,0.834888,Strong Preference,2,85.000000,245
15485,IVORY DINER WALL CLOCK,0.817510,Strong Preference,2,68.000000,245
15485,RED DINER WALL CLOCK,0.817510,Strong Preference,2,68.000000,245
15485,ALARM CLOCK BAKELIKE GREEN,0.812494,Strong Preference,2,63.750000,245
15485,ALARM CLOCK BAKELIKE RED ,0.802781,Strong Preference,2,56.250000,245
15488,ANTIQUE SILVER T-LIGHT GLASS,0.890000,Strong Preference,1,76.320000,2
15488,Next Day Carriage,0.737824,Moderate Preference,1,15.000000,2
15489,GIN + TONIC DIET METAL SIGN,0.890000,Strong Preference,1,30.600000,121
15489,I'M ON HOLIDAY METAL SIGN,0.867207,Strong Preference,1,25.200000,121
15489, SET 2 TEA TOWELS I LOVE LONDON ,0.837368,Strong Preference,1,19.500000,121
15489,ZINC HERB GARDEN CONTAINER,0.832834,Strong Preference,1,18.750000,121
15489,TREASURE ISLAND BOOK BOX,0.828126,Strong Preference,1,18.000000,121
15491,COOK WITH WINE METAL SIGN ,0.987241,Strong Preference,4,188.640000,4
15491,GIN + TONIC DIET METAL SIGN,0.970572,Strong Preference,4,153.000000,4
15491,BEWARE OF THE CAT METAL SIGN ,0.923453,Strong Preference,4,84.500000,4
15491,PLEASE ONE PERSON METAL SIGN,0.858790,Strong Preference,3,164.400000,4
15491,METAL SIGN TAKE IT OR LEAVE IT ,0.832163,Strong Preference,3,123.900000,10
15493,STRAWBERRY FAIRY CAKE TEAPOT,0.856637,Strong Preference,3,29.700000,59
15493,GREEN REGENCY TEACUP AND SAUCER,0.835974,Strong Preference,3,23.600000,59
15493,PINK REGENCY TEACUP AND SAUCER,0.835974,Strong Preference,3,23.600000,59
15493,ROSES REGENCY TEACUP AND SAUCER ,0.835974,Strong Preference,3,23.600000,59
15493,CERAMIC CAKE BOWL + HANGING CAKES,0.824058,Strong Preference,3,20.650000,59
15494,RETROSPOT TEA SET CERAMIC 11 PC ,0.890000,Strong Preference,1,59.400000,31
15494,6 CHOCOLATE LOVE HEART T-LIGHTS,0.873475,Strong Preference,1,50.400000,31
15494,SET OF 6 SOLDIER SKITTLES,0.843880,Strong Preference,1,37.500000,31
15494,SET OF 6 T-LIGHTS TOADSTOOLS,0.838135,Strong Preference,1,35.400000,31
15494,FRIDGE MAGNETS US DINER ASSORTED,0.823653,Strong Preference,1,30.600000,31
15497,ASSORTED COLOUR BIRD ORNAMENT,0.890000,Strong Preference,1,232.000000,229
15497,REGENCY CAKESTAND 3 TIER,0.868471,Strong Preference,1,175.200000,229
15497,SET OF 6 VINTAGE NOTELETS KIT,0.820549,Strong Preference,1,93.600000,229
15497,GRAND CHOCOLATECANDLE,0.817560,Strong Preference,1,90.000000,229
15497,WOOD S/3 CABINET ANT WHITE FINISH,0.811758,Strong Preference,1,83.400000,229
15498,DOORMAT HEARTS,0.979130,Strong Preference,6,412.950000,30
15498,NATURAL SLATE HEART CHALKBOARD ,0.764106,Moderate Preference,5,73.750000,78
15498,REGENCY CAKESTAND 3 TIER,0.740610,Moderate Preference,4,165.750000,81
15498,JUMBO BAG RED RETROSPOT,0.738682,Moderate Preference,4,161.200000,81
15498,DOORMAT FAIRY CAKE,0.714603,Moderate Preference,3,270.000000,30
15502,LARGE CIRCULAR MIRROR MOBILE,0.816542,Strong Preference,2,652.800000,33
15502,REGENCY CAKESTAND 3 TIER,0.761839,Moderate Preference,2,277.200000,33
15502,SMALL HEART MEASURING SPOONS,0.724767,Moderate Preference,3,30.600000,185
15502,COLOUR GLASS. STAR T-LIGHT HOLDER,0.682048,Moderate Preference,2,79.000000,33
15502,BREAD BIN DINER STYLE IVORY,0.680222,Moderate Preference,2,76.750000,33
15503,COOKING SET RETROSPOT,0.890000,Strong Preference,1,9.950000,272
15503,RED KITCHEN SCALES,0.865072,Strong Preference,1,8.500000,272
15503,RED RETROSPOT UMBRELLA,0.810224,Strong Preference,1,5.950000,272
15503,CHILLI LIGHTS,0.782962,Moderate Preference,1,4.950000,272
15503,RED RETROSPOT BUTTER DISH,0.782962,Moderate Preference,1,4.950000,272
15505,FAIRY CAKE DESIGN UMBRELLA,0.954615,Strong Preference,2,192.000000,23
15505,HEART SHAPE WIRELESS DOORBELL,0.877811,Strong Preference,2,93.720000,36
15505,BLUE POLKADOT GARDEN PARASOL,0.868605,Strong Preference,2,83.400000,36
15505,PINK POLKADOT GARDEN PARASOL,0.868605,Strong Preference,2,83.400000,36
15505,RED RETROSPOT CHILDRENS UMBRELLA,0.707588,Moderate Preference,1,165.000000,23
15506,PLASTERS IN TIN SKULLS,0.890000,Strong Preference,1,13.200000,48
15506,AIRLINE BAG VINTAGE TOKYO 78,0.884902,Strong Preference,1,12.750000,48
15506,CHOCOLATE THIS WAY METAL SIGN,0.856616,Strong Preference,1,10.500000,48
15506,FRIDGE MAGNETS LES ENFANTS ASSORTED,0.852432,Strong Preference,1,10.200000,48
15506,GIN + TONIC DIET METAL SIGN,0.852432,Strong Preference,1,10.200000,48
15507,RED METAL BOX TOP SECRET,0.890000,Strong Preference,1,33.000000,81
15507,RED RETROSPOT MINI CASES,0.885720,Strong Preference,1,31.800000,81
15507,PHOTO FRAME 3 CLASSIC HANGING,0.878420,Strong Preference,1,29.850000,81
15507,ASSORTED COLOUR BIRD ORNAMENT,0.867045,Strong Preference,1,27.040000,81
15507,3 HOOK PHOTO SHELF ANTIQUE WHITE,0.860318,Strong Preference,1,25.500000,81
15508,REGENCY CAKESTAND 3 TIER,0.921724,Strong Preference,3,89.250000,99
15508,REGENCY TEA STRAINER,0.728519,Moderate Preference,2,60.000000,99
15508,JUMBO BAG ALPHABET,0.648828,Moderate Preference,2,24.960000,99
15508,GREEN REGENCY TEACUP AND SAUCER,0.623119,Moderate Preference,2,23.600000,129
15508,PINK REGENCY TEACUP AND SAUCER,0.623119,Moderate Preference,2,23.600000,129
15510,VINTAGE RED KITCHEN CABINET,0.890000,Strong Preference,1,250.000000,240
15512,WHITE HONEYCOMB PAPER GARLAND ,0.944849,Strong Preference,1,19.800000,65
15512,ANTIQUE GLASS HEART DECORATION ,0.890000,Strong Preference,1,23.400000,269
15512,GLITTER HEART GARLAND WITH BELLS ,0.885059,Strong Preference,1,22.500000,269
15512,"ACRYLIC JEWEL SNOWFLAKE,PINK",0.836962,Strong Preference,1,15.300000,269
15512,4 PINK FLOCK CHRISTMAS BALLS,0.834519,Strong Preference,1,15.000000,269
15513,WOOD BLACK BOARD ANT WHITE FINISH,0.988587,Strong Preference,5,471.600000,4
15513,ALARM CLOCK BAKELIKE RED ,0.910771,Strong Preference,5,150.000000,4
15513,ROSES REGENCY TEACUP AND SAUCER ,0.887406,Strong Preference,5,106.200000,4
15513,ALARM CLOCK BAKELIKE IVORY,0.880824,Strong Preference,5,120.000000,46
15513,WOODEN CROQUET GARDEN SET,0.875646,Strong Preference,4,357.000000,4
15514,ALARM CLOCK BAKELIKE RED ,0.851523,Strong Preference,5,180.000000,135
15514,ALARM CLOCK BAKELIKE ORANGE,0.844564,Strong Preference,5,161.250000,135
15514,CIRCUS PARADE CHILDRENS EGG CUP ,0.752018,Moderate Preference,4,165.000000,135
15514,CHILDREN'S CIRCUS PARADE MUG,0.713134,Moderate Preference,4,89.100000,135
15514,ALARM CLOCK BAKELIKE GREEN,0.703403,Moderate Preference,4,105.000000,190
15517,CUPID DESIGN SCENTED CANDLES,0.890000,Strong Preference,1,30.600000,143
15517,ICE CREAM SUNDAE LIP GLOSS,0.887668,Strong Preference,1,30.000000,143
15517,ASSTD DESIGN RACING CAR PEN,0.875462,Strong Preference,1,27.040000,143
15517,DINOSAUR LUNCH BOX WITH CUTLERY,0.809483,Strong Preference,1,15.300000,143
15517,ASSORTED TUTTI FRUTTI MIRROR,0.807224,Strong Preference,1,15.000000,143
15518,SET/5 RED RETROSPOT LID GLASS BOWLS,0.975950,Strong Preference,5,123.900000,34
15518,LUNCH BOX I LOVE LONDON,0.910522,Strong Preference,5,60.450000,43
15518,ALARM CLOCK BAKELIKE GREEN,0.716330,Moderate Preference,3,63.750000,69
15518,ALARM CLOCK BAKELIKE RED ,0.671100,Moderate Preference,3,37.500000,69
15518,LUNCH BAG SPACEBOY DESIGN ,0.638637,Moderate Preference,3,21.450000,34
15521,BOX OF VINTAGE ALPHABET BLOCKS,0.911765,Strong Preference,4,91.600000,4
15521,RED  HARMONICA IN BOX ,0.910440,Strong Preference,4,90.000000,4
15521,RED TOADSTOOL LED NIGHT LIGHT,0.783337,Moderate Preference,3,79.200000,4
15521,CHILDRENS CUTLERY SPACEBOY ,0.727258,Moderate Preference,3,37.350000,4
15521,WRAP ALPHABET DESIGN,0.720247,Moderate Preference,3,52.500000,57
15525,3 TIER CAKE TIN GREEN AND CREAM,0.890000,Strong Preference,1,29.900000,283
15525,ROSE COTTAGE KEEPSAKE BOX ,0.889802,Strong Preference,1,29.850000,283
15525,PACK OF 6 BIRDY GIFT TAGS,0.799467,Moderate Preference,1,13.750000,283
15525,REGENCY CAKESTAND 3 TIER,0.790873,Moderate Preference,1,12.750000,283
15525,MAKE YOUR OWN MONSOON CARD KIT,0.782108,Moderate Preference,1,11.800000,283
15527,REGENCY CAKESTAND 3 TIER,0.955152,Strong Preference,3,267.750000,92
15527,JUMBO BAG WOODLAND ANIMALS,0.880050,Strong Preference,3,80.600000,54
15527,ROSES REGENCY TEACUP AND SAUCER ,0.798522,Moderate Preference,3,26.550000,54
15527,SET 7 BABUSHKA NESTING BOXES,0.676150,Moderate Preference,2,42.500000,54
15527,JUMBO  BAG BAROQUE BLACK WHITE,0.660187,Moderate Preference,2,41.600000,92
15528,POLYESTER FILLER PAD 40x40cm,0.890000,Strong Preference,1,58.000000,163
15528,MINI WOODEN HAPPY BIRTHDAY GARLAND,0.853908,Strong Preference,1,40.560000,163
15528,FULL ENGLISH BREAKFAST PLATE,0.795182,Moderate Preference,1,22.500000,163
15528,POLYESTER FILLER PAD 45x45cm,0.758755,Moderate Preference,1,15.500000,163
15528,4 VANILLA BOTANICAL CANDLES,0.755586,Moderate Preference,1,15.000000,163
15529,SET 7 BABUSHKA NESTING BOXES,0.971159,Strong Preference,5,110.500000,52
15529,CHILLI LIGHTS,0.859449,Strong Preference,4,90.400000,52
15529,CHINESE DRAGON PAPER LANTERNS,0.783527,Moderate Preference,4,50.400000,120
15529,PARTY BUNTING,0.764173,Moderate Preference,3,89.100000,52
15529,YELLOW/BLUE RETRO RADIO,0.742511,Moderate Preference,4,23.600000,52
15530,GROW A FLYTRAP OR SUNFLOWER IN TIN,0.940000,Strong Preference,2,60.000000,78
15530,WHITE HANGING HEART T-LIGHT HOLDER,0.938311,Strong Preference,2,59.000000,78
15530,PICNIC BASKET WICKER LARGE,0.933384,Strong Preference,2,49.750000,59
15530,GROW YOUR OWN FLOWERS SET OF 3,0.916992,Strong Preference,2,47.700000,78
15530,GROW YOUR OWN HERBS SET OF 3,0.916992,Strong Preference,2,47.700000,78
15532,FAIRY CAKE FLANNEL ASSORTED COLOUR,0.974644,Strong Preference,3,68.850000,41
15532,ORIGAMI LAVENDER INCENSE/CANDL SET ,0.777316,Moderate Preference,3,8.500000,41
15532, OVAL WALL MIRROR DIAMANTE ,0.764798,Moderate Preference,2,39.800000,41
15532,ORIGAMI ROSE INCENSE/CANDLE SET ,0.757814,Moderate Preference,3,6.800000,41
15532,PHOTO FRAME 3 CLASSIC HANGING,0.737148,Moderate Preference,2,29.850000,41
15535,REGENCY CAKESTAND 3 TIER,0.893726,Strong Preference,2,51.000000,146
15535,ROSE 1 WICK MORRIS BOXED CANDLE,0.890000,Strong Preference,2,73.200000,237
15535,VINTAGE UNION JACK MEMOBOARD,0.842810,Strong Preference,2,29.850000,146
15535,DOORMAT BLACK FLOCK ,0.784119,Moderate Preference,2,15.900000,146
15535,DOORMAT MULTICOLOUR STRIPE,0.784119,Moderate Preference,2,15.900000,146
15537,PARTY BUNTING,0.890000,Strong Preference,1,19.800000,73
15537,SEWING BOX RETROSPOT DESIGN ,0.869607,Strong Preference,1,16.950000,73
15537,DOORMAT WELCOME SUNRISE,0.773298,Moderate Preference,1,7.950000,73
15537,BOX OF VINTAGE JIGSAW BLOCKS ,0.738298,Moderate Preference,1,5.950000,73
15537,EDWARDIAN PARASOL NATURAL,0.738298,Moderate Preference,1,5.950000,73
15541,PAPER BUNTING RETROSPOT,0.890000,Strong Preference,1,8.850000,24
15541,SET 4 VALENTINE DECOUPAGE HEART BOX,0.890000,Strong Preference,1,8.850000,24
15541,CLASSIC FRENCH STYLE BASKET BROWN,0.871378,Strong Preference,1,7.900000,24
15541,BLACK/BLUE POLKADOT UMBRELLA,0.825970,Strong Preference,1,5.950000,24
15541,EDWARDIAN PARASOL BLACK,0.825970,Strong Preference,1,5.950000,24
15543,GREEN REGENCY TEACUP AND SAUCER,0.890000,Strong Preference,1,11.800000,198
15543,PINK REGENCY TEACUP AND SAUCER,0.890000,Strong Preference,1,11.800000,198
15543,ROSES REGENCY TEACUP AND SAUCER ,0.890000,Strong Preference,1,11.800000,198
15543,CAKE STAND LOVEBIRD 2 TIER PINK,0.864283,Strong Preference,1,9.950000,198
15543,12 MESSAGE CARDS WITH ENVELOPES,0.863529,Strong Preference,1,9.900000,198
15544,GREEN POLKADOT PLATE ,0.948357,Strong Preference,6,81.120000,29
15544,CHILDRENS CUTLERY POLKADOT PINK,0.901383,Strong Preference,5,116.200000,29
15544,PINK  POLKADOT CUP,0.888821,Strong Preference,6,40.800000,29
15544,BLUE POLKADOT BOWL,0.817033,Strong Preference,5,50.000000,60
15544,GREEN POLKADOT BOWL,0.817033,Strong Preference,5,50.000000,60
15545,HOT WATER BOTTLE BABUSHKA ,0.890000,Strong Preference,1,23.250000,280
15545,ASSORTED COLOUR BIRD ORNAMENT,0.822439,Strong Preference,1,13.520000,280
15545,JOY LARGE WOOD LETTERS,0.785267,Moderate Preference,1,9.950000,280
15545,RED KITCHEN SCALES,0.766556,Moderate Preference,1,8.500000,280
15545,DOORMAT I LOVE LONDON,0.758700,Moderate Preference,1,7.950000,280
15547,WOOD 2 DRAWER CABINET WHITE FINISH,0.889015,Strong Preference,4,91.300000,19
15547,SET/5 RED RETROSPOT LID GLASS BOWLS,0.888806,Strong Preference,5,32.450000,19
15547,RETROSPOT RED WASHING UP GLOVES,0.873288,Strong Preference,5,27.300000,19
15547,WOOD S/3 CABINET ANT WHITE FINISH,0.752271,Moderate Preference,3,80.550000,104
15547,NO SINGING METAL SIGN,0.746604,Moderate Preference,4,18.900000,19
15549,POPPY'S PLAYHOUSE BATHROOM,0.735009,Moderate Preference,2,8.400000,67
15549,POPPY'S PLAYHOUSE BEDROOM ,0.735009,Moderate Preference,2,8.400000,67
15549,POPPY'S PLAYHOUSE KITCHEN,0.735009,Moderate Preference,2,8.400000,67
15549,POPPY'S PLAYHOUSE LIVINGROOM ,0.735009,Moderate Preference,2,8.400000,67
15549,IVORY CAFE HANGING LAMP ,0.725354,Moderate Preference,1,124.800000,67
15550,VICTORIAN GLASS HANGING T-LIGHT,0.982417,Strong Preference,3,45.000000,16
15550,LUNCH BAG WOODLAND,0.876399,Strong Preference,3,16.500000,16
15550,SET OF 3 REGENCY CAKE TINS,0.812052,Strong Preference,2,39.600000,16
15550,REGENCY CAKESTAND 3 TIER,0.808342,Strong Preference,2,38.250000,16
15550,GLITTER BUTTERFLY CLIPS,0.765251,Moderate Preference,2,25.500000,16
15552,4 VANILLA BOTANICAL CANDLES,0.890000,Strong Preference,1,15.000000,127
15552,RIDGED GLASS STORAGE JAR CREAM LID,0.890000,Strong Preference,1,15.000000,127
15552,GLASS JAR DAISY FRESH COTTON WOOL,0.856198,Strong Preference,1,11.800000,127
15552,S/12 VANILLA  BOTANICAL T-LIGHTS,0.816513,Strong Preference,1,8.850000,127
15552,COLUMBIAN CANDLE ROUND ,0.794184,Moderate Preference,1,7.500000,127
15554,CHILDS BREAKFAST SET SPACEBOY ,0.890000,Strong Preference,1,19.900000,187
15554,PINK REGENCY TEACUP AND SAUCER,0.874632,Strong Preference,1,17.700000,187
15554,BLACK KITCHEN SCALES,0.869361,Strong Preference,1,17.000000,187
15554,CHILDS BREAKFAST SET CIRCUS PARADE,0.869361,Strong Preference,1,17.000000,187
15554,FRYING PAN UNION FLAG,0.869361,Strong Preference,1,17.000000,187
