CustomerID,churn_probability,churn_prediction,threshold,churn_risk,predicted_revenue,revenue_segment,customer_segment
16029,0.084356,0,0.442809,Low Risk,20190.610000,High Value,Loyal High-Value Customer
16030,0.733724,1,0.442809,High Risk,40.900000,Low Value,At-Risk Customer
16031,0.299512,0,0.442809,Low Risk,116.880000,Low Value,Standard Customer
16033,0.085974,0,0.442809,Low Risk,3698.110000,High Value,Loyal High-Value Customer
16034,0.513120,1,0.442809,Medium Risk,306.140000,Low Value,Standard Customer
16036,0.680874,1,0.442809,High Risk,146.380000,Low Value,At-Risk Customer
16037,0.532547,1,0.442809,Medium Risk,469.290000,Low Value,Standard Customer
16038,0.403807,0,0.442809,Medium Risk,266.360000,Low Value,Standard Customer
16040,0.377251,0,0.442809,Medium Risk,285.280000,Low Value,Standard Customer
16041,0.379077,0,0.442809,Medium Risk,970.900000,Medium Value,Standard Customer
16042,0.290745,0,0.442809,Low Risk,264.400000,Low Value,Standard Customer
16043,0.430401,0,0.442809,Medium Risk,405.280000,Low Value,Standard Customer
16045,0.241811,0,0.442809,Low Risk,520.190000,Medium Value,Standard Customer
16048,0.646802,1,0.442809,Medium Risk,261.140000,Low Value,Standard Customer
16050,0.608653,1,0.442809,Medium Risk,22.000000,Low Value,Standard Customer
16053,0.320677,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16054,0.467931,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16055,0.688209,1,0.442809,High Risk,212.200000,Low Value,At-Risk Customer
16057,0.139408,0,0.442809,Low Risk,911.350000,Medium Value,Standard Customer
16059,0.226685,0,0.442809,Low Risk,553.570000,Medium Value,Standard Customer
16061,0.743281,1,0.442809,High Risk,228.590000,Low Value,At-Risk Customer
16062,0.292943,0,0.442809,Low Risk,235.620000,Low Value,Standard Customer
16063,0.683845,1,0.442809,High Risk,52.390000,Low Value,At-Risk Customer
16065,0.699536,1,0.442809,High Risk,55.950000,Low Value,At-Risk Customer
16066,0.499500,1,0.442809,Medium Risk,96.890000,Low Value,Standard Customer
16072,0.741267,1,0.442809,High Risk,163.030000,Low Value,At-Risk Customer
16073,0.675577,1,0.442809,High Risk,239.510000,Low Value,At-Risk Customer
16076,0.160640,0,0.442809,Low Risk,514.350000,Medium Value,Standard Customer
16078,0.745145,1,0.442809,High Risk,227.390000,Low Value,At-Risk Customer
16080,0.632949,1,0.442809,Medium Risk,225.860000,Low Value,Standard Customer
16081,0.335450,0,0.442809,Low Risk,504.670000,Medium Value,Standard Customer
16083,0.402447,0,0.442809,Medium Risk,249.140000,Low Value,Standard Customer
16084,0.675980,1,0.442809,High Risk,87.310000,Low Value,At-Risk Customer
16085,0.491874,1,0.442809,Medium Risk,189.720000,Low Value,Standard Customer
16086,0.244871,0,0.442809,Low Risk,588.000000,Medium Value,Standard Customer
16091,0.504673,1,0.442809,Medium Risk,246.160000,Low Value,Standard Customer
16092,0.244894,0,0.442809,Low Risk,323.310000,Low Value,Standard Customer
16093,0.590855,1,0.442809,Medium Risk,191.960000,Low Value,Standard Customer
16094,0.495227,1,0.442809,Medium Risk,216.780000,Low Value,Standard Customer
16096,0.700208,1,0.442809,High Risk,136.370000,Low Value,At-Risk Customer
16097,0.685584,1,0.442809,High Risk,171.650000,Low Value,At-Risk Customer
16098,0.209902,0,0.442809,Low Risk,1224.510000,Medium Value,Standard Customer
16099,0.393675,0,0.442809,Medium Risk,242.300000,Low Value,Standard Customer
16102,0.293897,0,0.442809,Low Risk,376.410000,Low Value,Standard Customer
16103,0.305816,0,0.442809,Low Risk,777.500000,Medium Value,Standard Customer
16105,0.689147,1,0.442809,High Risk,10.290000,Low Value,At-Risk Customer
16107,0.304970,0,0.442809,Low Risk,866.060000,Medium Value,Standard Customer
16109,0.585571,1,0.442809,Medium Risk,94.990000,Low Value,Standard Customer
16110,0.289565,0,0.442809,Low Risk,209.270000,Low Value,Standard Customer
16112,0.391727,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16113,0.578378,1,0.442809,Medium Risk,82.030000,Low Value,Standard Customer
16114,0.617954,1,0.442809,Medium Risk,189.570000,Low Value,Standard Customer
16115,0.155759,0,0.442809,Low Risk,387.560000,Low Value,Standard Customer
16116,0.509114,1,0.442809,Medium Risk,329.320000,Low Value,Standard Customer
16117,0.585406,1,0.442809,Medium Risk,121.200000,Low Value,Standard Customer
16121,0.505205,1,0.442809,Medium Risk,97.580000,Low Value,Standard Customer
16122,0.298933,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16124,0.706122,1,0.442809,High Risk,284.350000,Low Value,At-Risk Customer
16125,0.720501,1,0.442809,High Risk,171.180000,Low Value,At-Risk Customer
16126,0.250097,0,0.442809,Low Risk,2014.990000,High Value,Loyal High-Value Customer
16128,0.396645,0,0.442809,Medium Risk,291.200000,Low Value,Standard Customer
16131,0.220784,0,0.442809,Low Risk,1038.700000,Medium Value,Standard Customer
16133,0.083471,0,0.442809,Low Risk,5586.320000,High Value,Loyal High-Value Customer
16134,0.678659,1,0.442809,High Risk,258.790000,Low Value,At-Risk Customer
16135,0.711413,1,0.442809,High Risk,106.320000,Low Value,At-Risk Customer
16136,0.686558,1,0.442809,High Risk,191.850000,Low Value,At-Risk Customer
16138,0.771439,1,0.442809,High Risk,245.810000,Low Value,At-Risk Customer
16139,0.413554,0,0.442809,Medium Risk,236.410000,Low Value,Standard Customer
16140,0.712826,1,0.442809,High Risk,177.590000,Low Value,At-Risk Customer
16142,0.649617,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16143,0.170840,0,0.442809,Low Risk,1243.230000,Medium Value,Standard Customer
16144,0.719181,1,0.442809,High Risk,229.230000,Low Value,At-Risk Customer
16145,0.091371,0,0.442809,Low Risk,745.120000,Medium Value,Standard Customer
16146,0.405836,0,0.442809,Medium Risk,374.660000,Low Value,Standard Customer
16147,0.483975,1,0.442809,Medium Risk,47.820000,Low Value,Standard Customer
16148,0.753055,1,0.442809,High Risk,189.480000,Low Value,At-Risk Customer
16149,0.536099,1,0.442809,Medium Risk,96.420000,Low Value,Standard Customer
16150,0.170047,0,0.442809,Low Risk,662.670000,Medium Value,Standard Customer
16152,0.709038,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
16153,0.265067,0,0.442809,Low Risk,544.180000,Medium Value,Standard Customer
16156,0.158774,0,0.442809,Low Risk,807.130000,Medium Value,Standard Customer
16159,0.713634,1,0.442809,High Risk,82.210000,Low Value,At-Risk Customer
16161,0.090060,0,0.442809,Low Risk,1568.270000,Medium Value,Standard Customer
16162,0.704178,1,0.442809,High Risk,226.950000,Low Value,At-Risk Customer
16163,0.631235,1,0.442809,Medium Risk,429.890000,Low Value,Standard Customer
16168,0.092885,0,0.442809,Low Risk,1416.760000,Medium Value,Standard Customer
16170,0.150269,0,0.442809,Low Risk,344.690000,Low Value,Standard Customer
16172,0.206650,0,0.442809,Low Risk,483.950000,Low Value,Standard Customer
16173,0.279601,0,0.442809,Low Risk,408.840000,Low Value,Standard Customer
16174,0.432681,0,0.442809,Medium Risk,413.540000,Low Value,Standard Customer
16175,0.310111,0,0.442809,Low Risk,553.870000,Medium Value,Standard Customer
16178,0.572944,1,0.442809,Medium Risk,153.340000,Low Value,Standard Customer
16180,0.093596,0,0.442809,Low Risk,5382.890000,High Value,Loyal High-Value Customer
16182,0.261478,0,0.442809,Low Risk,1642.230000,Medium Value,Standard Customer
16184,0.213036,0,0.442809,Low Risk,612.530000,Medium Value,Standard Customer
16185,0.652847,1,0.442809,High Risk,128.420000,Low Value,At-Risk Customer
16186,0.108761,0,0.442809,Low Risk,902.640000,Medium Value,Standard Customer
16187,0.090668,0,0.442809,Low Risk,2242.130000,High Value,Loyal High-Value Customer
16188,0.270247,0,0.442809,Low Risk,212.870000,Low Value,Standard Customer
16191,0.135305,0,0.442809,Low Risk,1275.560000,Medium Value,Standard Customer
16193,0.662836,1,0.442809,High Risk,80.620000,Low Value,At-Risk Customer
16200,0.424872,0,0.442809,Medium Risk,48.930000,Low Value,Standard Customer
16201,0.452045,1,0.442809,Medium Risk,67.730000,Low Value,Standard Customer
16202,0.760845,1,0.442809,High Risk,124.670000,Low Value,At-Risk Customer
16203,0.349909,0,0.442809,Low Risk,322.120000,Low Value,Standard Customer
16205,0.514891,1,0.442809,Medium Risk,159.290000,Low Value,Standard Customer
16206,0.283683,0,0.442809,Low Risk,279.030000,Low Value,Standard Customer
16208,0.618598,1,0.442809,Medium Risk,69.900000,Low Value,Standard Customer
16209,0.233497,0,0.442809,Low Risk,1019.490000,Medium Value,Standard Customer
16210,0.098035,0,0.442809,Low Risk,7506.460000,High Value,Loyal High-Value Customer
16212,0.601370,1,0.442809,Medium Risk,356.030000,Low Value,Standard Customer
16214,0.393848,0,0.442809,Medium Risk,608.900000,Medium Value,Standard Customer
16216,0.703276,1,0.442809,High Risk,94.150000,Low Value,At-Risk Customer
16217,0.564368,1,0.442809,Medium Risk,305.690000,Low Value,Standard Customer
16218,0.138942,0,0.442809,Low Risk,1147.310000,Medium Value,Standard Customer
16221,0.598947,1,0.442809,Medium Risk,174.890000,Low Value,Standard Customer
16222,0.632398,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16224,0.248244,0,0.442809,Low Risk,174.100000,Low Value,Standard Customer
16225,0.207209,0,0.442809,Low Risk,504.330000,Medium Value,Standard Customer
16226,0.554509,1,0.442809,Medium Risk,221.500000,Low Value,Standard Customer
16227,0.656111,1,0.442809,High Risk,307.230000,Low Value,At-Risk Customer
16229,0.643178,1,0.442809,Medium Risk,175.900000,Low Value,Standard Customer
16230,0.490028,1,0.442809,Medium Risk,215.720000,Low Value,Standard Customer
16232,0.369944,0,0.442809,Medium Risk,360.530000,Low Value,Standard Customer
16233,0.547538,1,0.442809,Medium Risk,283.050000,Low Value,Standard Customer
16235,0.328364,0,0.442809,Low Risk,475.240000,Low Value,Standard Customer
16239,0.513271,1,0.442809,Medium Risk,231.350000,Low Value,Standard Customer
16241,0.091927,0,0.442809,Low Risk,801.530000,Medium Value,Standard Customer
16242,0.270157,0,0.442809,Low Risk,510.140000,Medium Value,Standard Customer
16244,0.416309,0,0.442809,Medium Risk,373.380000,Low Value,Standard Customer
16245,0.292732,0,0.442809,Low Risk,370.060000,Low Value,Standard Customer
16247,0.560231,1,0.442809,Medium Risk,83.040000,Low Value,Standard Customer
16249,0.227125,0,0.442809,Low Risk,712.460000,Medium Value,Standard Customer
16250,0.647969,1,0.442809,Medium Risk,261.250000,Low Value,Standard Customer
16252,0.787057,1,0.442809,High Risk,318.300000,Low Value,At-Risk Customer
16253,0.481261,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16255,0.111410,0,0.442809,Low Risk,920.120000,Medium Value,Standard Customer
16256,0.534076,1,0.442809,Medium Risk,197.020000,Low Value,Standard Customer
16257,0.598496,1,0.442809,Medium Risk,217.250000,Low Value,Standard Customer
16258,0.188611,0,0.442809,Low Risk,1402.120000,Medium Value,Standard Customer
16261,0.322221,0,0.442809,Low Risk,227.270000,Low Value,Standard Customer
16262,0.770582,1,0.442809,High Risk,243.940000,Low Value,At-Risk Customer
16265,0.106756,0,0.442809,Low Risk,2370.920000,High Value,Loyal High-Value Customer
16266,0.208971,0,0.442809,Low Risk,490.910000,Low Value,Standard Customer
16270,0.692882,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
16271,0.218071,0,0.442809,Low Risk,325.780000,Low Value,Standard Customer
16272,0.459114,1,0.442809,Medium Risk,61.320000,Low Value,Standard Customer
16274,0.740937,1,0.442809,High Risk,115.470000,Low Value,At-Risk Customer
16275,0.569534,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16276,0.620083,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16278,0.360527,0,0.442809,Medium Risk,393.530000,Low Value,Standard Customer
16279,0.502822,1,0.442809,Medium Risk,265.340000,Low Value,Standard Customer
16282,0.737184,1,0.442809,High Risk,165.860000,Low Value,At-Risk Customer
16283,0.248378,0,0.442809,Low Risk,251.760000,Low Value,Standard Customer
16287,0.607338,1,0.442809,Medium Risk,9.140000,Low Value,Standard Customer
16292,0.439550,0,0.442809,Medium Risk,196.470000,Low Value,Standard Customer
16293,0.161895,0,0.442809,Low Risk,858.630000,Medium Value,Standard Customer
16297,0.517615,1,0.442809,Medium Risk,235.580000,Low Value,Standard Customer
16298,0.572766,1,0.442809,Medium Risk,186.190000,Low Value,Standard Customer
16302,0.444247,1,0.442809,Medium Risk,200.040000,Low Value,Standard Customer
16303,0.172270,0,0.442809,Low Risk,1515.330000,Medium Value,Standard Customer
16305,0.497250,1,0.442809,Medium Risk,40.420000,Low Value,Standard Customer
16306,0.312381,0,0.442809,Low Risk,255.010000,Low Value,Standard Customer
16308,0.225673,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16309,0.332801,0,0.442809,Low Risk,293.220000,Low Value,Standard Customer
16315,0.723844,1,0.442809,High Risk,194.350000,Low Value,At-Risk Customer
16316,0.108997,0,0.442809,Low Risk,1024.110000,Medium Value,Standard Customer
16317,0.299954,0,0.442809,Low Risk,445.190000,Low Value,Standard Customer
16319,0.691798,1,0.442809,High Risk,201.600000,Low Value,At-Risk Customer
16320,0.433579,0,0.442809,Medium Risk,210.190000,Low Value,Standard Customer
16321,0.529938,1,0.442809,Medium Risk,265.380000,Low Value,Standard Customer
16323,0.665251,1,0.442809,High Risk,199.870000,Low Value,At-Risk Customer
16324,0.241149,0,0.442809,Low Risk,196.210000,Low Value,Standard Customer
16325,0.442815,1,0.442809,Medium Risk,351.010000,Low Value,Standard Customer
16326,0.136664,0,0.442809,Low Risk,1166.960000,Medium Value,Standard Customer
16327,0.197435,0,0.442809,Low Risk,881.170000,Medium Value,Standard Customer
16330,0.340139,0,0.442809,Low Risk,165.130000,Low Value,Standard Customer
16332,0.303340,0,0.442809,Low Risk,414.130000,Low Value,Standard Customer
16333,0.092001,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16338,0.570654,1,0.442809,Medium Risk,155.290000,Low Value,Standard Customer
16339,0.707174,1,0.442809,High Risk,212.440000,Low Value,At-Risk Customer
16340,0.362809,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
16341,0.413699,0,0.442809,Medium Risk,242.100000,Low Value,Standard Customer
16342,0.386201,0,0.442809,Medium Risk,257.130000,Low Value,Standard Customer
16344,0.615205,1,0.442809,Medium Risk,208.180000,Low Value,Standard Customer
16348,0.183166,0,0.442809,Low Risk,379.800000,Low Value,Standard Customer
16349,0.733353,1,0.442809,High Risk,225.110000,Low Value,At-Risk Customer
16350,0.668516,1,0.442809,High Risk,266.360000,Low Value,At-Risk Customer
16351,0.753439,1,0.442809,High Risk,183.000000,Low Value,At-Risk Customer
16353,0.100152,0,0.442809,Low Risk,2355.410000,High Value,Loyal High-Value Customer
16356,0.502971,1,0.442809,Medium Risk,244.680000,Low Value,Standard Customer
16357,0.490771,1,0.442809,Medium Risk,291.180000,Low Value,Standard Customer
16358,0.474206,1,0.442809,Medium Risk,279.440000,Low Value,Standard Customer
16359,0.126979,0,0.442809,Low Risk,440.480000,Low Value,Standard Customer
16362,0.271969,0,0.442809,Low Risk,261.480000,Low Value,Standard Customer
16364,0.479237,1,0.442809,Medium Risk,134.440000,Low Value,Standard Customer
16365,0.191028,0,0.442809,Low Risk,602.230000,Medium Value,Standard Customer
16367,0.725158,1,0.442809,High Risk,168.670000,Low Value,At-Risk Customer
16369,0.601012,1,0.442809,Medium Risk,94.870000,Low Value,Standard Customer
16370,0.197082,0,0.442809,Low Risk,372.150000,Low Value,Standard Customer
16374,0.619818,1,0.442809,Medium Risk,185.040000,Low Value,Standard Customer
16377,0.680622,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
16378,0.582544,1,0.442809,Medium Risk,239.760000,Low Value,Standard Customer
16383,0.578650,1,0.442809,Medium Risk,6.400000,Low Value,Standard Customer
16384,0.672909,1,0.442809,High Risk,101.890000,Low Value,At-Risk Customer
16385,0.421284,0,0.442809,Medium Risk,207.970000,Low Value,Standard Customer
16386,0.691165,1,0.442809,High Risk,211.810000,Low Value,At-Risk Customer
16387,0.741715,1,0.442809,High Risk,212.470000,Low Value,At-Risk Customer
16389,0.502047,1,0.442809,Medium Risk,343.230000,Low Value,Standard Customer
16392,0.630921,1,0.442809,Medium Risk,72.420000,Low Value,Standard Customer
16393,0.101492,0,0.442809,Low Risk,842.950000,Medium Value,Standard Customer
16394,0.239583,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
16395,0.279155,0,0.442809,Low Risk,161.930000,Low Value,Standard Customer
16398,0.265673,0,0.442809,Low Risk,859.630000,Medium Value,Standard Customer
16399,0.579426,1,0.442809,Medium Risk,102.770000,Low Value,Standard Customer
16400,0.460139,1,0.442809,Medium Risk,83.840000,Low Value,Standard Customer
16401,0.096133,0,0.442809,Low Risk,604.460000,Medium Value,Standard Customer
16402,0.590755,1,0.442809,Medium Risk,227.620000,Low Value,Standard Customer
16403,0.682652,1,0.442809,High Risk,224.310000,Low Value,At-Risk Customer
16405,0.688877,1,0.442809,High Risk,173.860000,Low Value,At-Risk Customer
16407,0.137348,0,0.442809,Low Risk,850.760000,Medium Value,Standard Customer
16409,0.264017,0,0.442809,Low Risk,351.700000,Low Value,Standard Customer
16411,0.706268,1,0.442809,High Risk,192.530000,Low Value,At-Risk Customer
16414,0.697420,1,0.442809,High Risk,223.090000,Low Value,At-Risk Customer
16418,0.315407,0,0.442809,Low Risk,229.920000,Low Value,Standard Customer
16419,0.223664,0,0.442809,Low Risk,607.890000,Medium Value,Standard Customer
16422,0.084503,0,0.442809,Low Risk,8783.170000,High Value,Loyal High-Value Customer
16424,0.618219,1,0.442809,Medium Risk,181.480000,Low Value,Standard Customer
16425,0.700232,1,0.442809,High Risk,102.610000,Low Value,At-Risk Customer
16426,0.219244,0,0.442809,Low Risk,346.540000,Low Value,Standard Customer
16427,0.635154,1,0.442809,Medium Risk,226.730000,Low Value,Standard Customer
16429,0.506405,1,0.442809,Medium Risk,220.210000,Low Value,Standard Customer
16431,0.434287,0,0.442809,Medium Risk,279.980000,Low Value,Standard Customer
16434,0.229142,0,0.442809,Low Risk,506.970000,Medium Value,Standard Customer
16440,0.531976,1,0.442809,Medium Risk,135.010000,Low Value,Standard Customer
16441,0.684058,1,0.442809,High Risk,163.640000,Low Value,At-Risk Customer
